NAME,Height,Easting,Northing
Battfjellet Formation,706.114,545605.521,8631285.305
Battfjellet Formation,710.864,545578.131,8631243.474
Battfjellet Formation,704.948,545559.326,8631197.468
Battfjellet Formation,698.647,545543.334,8631150.095
Battfjellet Formation,687.087,545527.341,8631102.722
Battfjellet Formation,679.061,545516.172,8631075.888
Battfjellet Formation,683.669,545532.164,8631123.261
Battfjellet Formation,707.161,545548.156,8631170.634
Battfjellet Formation,713.506,545564.149,8631218.008
Battfjellet Formation,715.119,545587.685,8631261.715
Battfjellet Formation,697.622,545615.074,8631303.546
Battfjellet Formation,693.990,545642.464,8631345.376
Battfjellet Formation,694.566,545669.854,8631387.207
Battfjellet Formation,688.433,545697.243,8631429.038
Battfjellet Formation,709.913,545724.633,8631470.869
Battfjellet Formation,716.685,545752.022,8631512.699
Battfjellet Formation,727.757,545779.412,8631554.530
Battfjellet Formation,736.892,545806.802,8631596.361
Battfjellet Formation,746.107,545820.496,8631643.659
Battfjellet Formation,749.276,545829.445,8631692.852
Battfjellet Formation,742.422,545838.393,8631742.044
Battfjellet Formation,753.680,545847.342,8631791.237
Battfjellet Formation,756.957,545855.157,8631840.579
Battfjellet Formation,775.258,545859.263,8631890.410
Battfjellet Formation,519.596,541027.268,8630307.033
Battfjellet Formation,539.083,541075.424,8630311.384
Battfjellet Formation,549.501,541125.350,8630314.107
Battfjellet Formation,567.354,541175.071,8630317.405
Battfjellet Formation,574.091,541215.526,8630346.789
Battfjellet Formation,562.863,541255.981,8630376.172
Battfjellet Formation,558.282,541296.436,8630405.556
Battfjellet Formation,551.485,541336.891,8630434.940
Battfjellet Formation,555.317,541377.345,8630464.323
Battfjellet Formation,563.255,541417.800,8630493.707
Battfjellet Formation,570.689,541458.255,8630523.091
Battfjellet Formation,569.367,541494.702,8630557.201
Battfjellet Formation,558.003,541530.302,8630592.310
Battfjellet Formation,554.739,541565.901,8630627.420
Battfjellet Formation,553.755,541601.501,8630662.529
Battfjellet Formation,552.931,541637.101,8630697.638
Battfjellet Formation,547.943,541672.700,8630732.748
Battfjellet Formation,547.668,541708.300,8630767.857
Battfjellet Formation,545.709,541743.899,8630802.967
Battfjellet Formation,539.370,541783.233,8630830.318
Battfjellet Formation,553.148,541832.918,8630835.926
Battfjellet Formation,563.019,541882.602,8630841.534
Battfjellet Formation,567.044,541932.287,8630847.143
Battfjellet Formation,561.368,541980.206,8630850.711
Battfjellet Formation,567.044,541930.573,8630844.937
Battfjellet Formation,563.019,541880.889,8630839.328
Battfjellet Formation,553.148,541831.204,8630833.720
Battfjellet Formation,545.846,541781.520,8630828.111
Battfjellet Formation,545.709,541742.951,8630799.222
Battfjellet Formation,547.668,541707.351,8630764.113
Battfjellet Formation,554.859,541671.751,8630729.003
Battfjellet Formation,552.931,541636.152,8630693.894
Battfjellet Formation,553.755,541600.552,8630658.784
Battfjellet Formation,554.739,541564.953,8630623.675
Battfjellet Formation,562.867,541529.353,8630588.566
Battfjellet Formation,569.367,541493.754,8630553.456
Battfjellet Formation,570.689,541457.000,8630519.707
Battfjellet Formation,563.255,541416.545,8630490.323
Battfjellet Formation,555.317,541376.090,8630460.940
Battfjellet Formation,551.485,541335.635,8630431.556
Battfjellet Formation,558.282,541295.180,8630402.172
Battfjellet Formation,562.863,541254.725,8630372.789
Battfjellet Formation,574.091,541214.270,8630343.405
Battfjellet Formation,567.354,541173.545,8630314.732
Battfjellet Formation,549.501,541123.619,8630312.009
Battfjellet Formation,541.433,541073.693,8630309.287
Battfjellet Formation,621.477,544117.801,8629168.100
Battfjellet Formation,608.690,544150.674,8629130.555
Battfjellet Formation,601.227,544172.403,8629092.102
Battfjellet Formation,614.474,544142.613,8629051.945
Battfjellet Formation,612.320,544112.824,8629011.788
Battfjellet Formation,616.859,544083.035,8628971.630
Battfjellet Formation,609.658,544053.246,8628931.473
Battfjellet Formation,606.002,544022.272,8628892.285
Battfjellet Formation,608.510,543988.799,8628855.142
Battfjellet Formation,603.246,543955.327,8628818.000
Battfjellet Formation,604.362,543921.854,8628780.857
Battfjellet Formation,606.992,543888.381,8628743.715
Battfjellet Formation,601.346,543854.908,8628706.572
Battfjellet Formation,604.585,543821.436,8628669.429
Battfjellet Formation,611.231,543845.923,8628699.589
Battfjellet Formation,606.992,543879.396,8628736.732
Battfjellet Formation,604.362,543912.869,8628773.874
Battfjellet Formation,609.294,543946.341,8628811.017
Battfjellet Formation,602.228,543979.814,8628848.160
Battfjellet Formation,601.670,544013.287,8628885.302
Battfjellet Formation,608.300,544045.079,8628923.821
Battfjellet Formation,609.205,544074.868,8628963.978
Battfjellet Formation,611.987,544104.657,8629004.135
Battfjellet Formation,609.270,544134.446,8629044.292
Battfjellet Formation,609.680,544164.236,8629084.449
Battfjellet Formation,612.687,544154.431,8629123.142
Battfjellet Formation,621.477,544121.757,8629160.989
Battfjellet Formation,663.471,545631.299,8630618.100
Battfjellet Formation,677.906,545627.137,8630568.939
Battfjellet Formation,677.048,545621.802,8630519.224
Battfjellet Formation,659.304,545616.467,8630469.510
Battfjellet Formation,662.774,545606.596,8630420.610
Battfjellet Formation,660.677,545594.284,8630372.150
Battfjellet Formation,672.817,545581.972,8630323.689
Battfjellet Formation,683.043,545569.660,8630275.229
Battfjellet Formation,685.797,545557.348,8630226.769
Battfjellet Formation,690.780,545545.036,8630178.308
Battfjellet Formation,680.534,545532.724,8630129.848
Battfjellet Formation,665.692,545520.412,8630081.387
Battfjellet Formation,647.913,545508.100,8630032.927
Battfjellet Formation,630.918,545495.788,8629984.466
Battfjellet Formation,638.916,545462.927,8629960.524
Battfjellet Formation,655.147,545413.026,8629957.382
Battfjellet Formation,680.496,545363.124,8629954.240
Battfjellet Formation,694.360,545313.223,8629951.098
Battfjellet Formation,687.659,545263.322,8629947.956
Battfjellet Formation,682.983,545213.421,8629944.815
Battfjellet Formation,680.623,545163.517,8629941.746
Battfjellet Formation,678.006,545113.524,8629940.873
Battfjellet Formation,668.079,545063.532,8629940.001
Battfjellet Formation,661.688,545013.540,8629939.128
Battfjellet Formation,664.762,544963.547,8629938.255
Battfjellet Formation,670.737,544913.555,8629937.383
Battfjellet Formation,679.125,544863.645,8629934.617
Battfjellet Formation,680.052,544813.768,8629931.118
Battfjellet Formation,665.304,544763.890,8629927.619
Battfjellet Formation,665.665,544714.013,8629924.120
Battfjellet Formation,661.221,544664.136,8629920.621
Battfjellet Formation,657.497,544616.002,8629913.384
Battfjellet Formation,641.999,544581.269,8629877.417
Battfjellet Formation,643.373,544546.536,8629841.450
Battfjellet Formation,638.856,544511.803,8629805.483
Battfjellet Formation,649.952,544477.070,8629769.516
Battfjellet Formation,666.982,544435.846,8629741.319
Battfjellet Formation,667.237,544394.265,8629713.552
Battfjellet Formation,650.857,544352.685,8629685.784
Battfjellet Formation,630.506,544311.104,8629658.016
Battfjellet Formation,633.666,544269.643,8629630.089
Battfjellet Formation,624.779,544231.393,8629597.887
Battfjellet Formation,618.752,544193.144,8629565.685
Battfjellet Formation,628.835,544201.016,8629574.927
Battfjellet Formation,624.779,544239.265,8629607.129
Battfjellet Formation,627.758,544278.186,8629638.438
Battfjellet Formation,630.506,544319.767,8629666.206
Battfjellet Formation,659.819,544361.347,8629693.974
Battfjellet Formation,667.237,544402.928,8629721.741
Battfjellet Formation,666.982,544444.509,8629749.509
Battfjellet Formation,656.380,544484.093,8629779.668
Battfjellet Formation,646.861,544518.826,8629815.635
Battfjellet Formation,640.573,544553.558,8629851.602
Battfjellet Formation,641.999,544588.291,8629887.569
Battfjellet Formation,657.497,544624.777,8629919.865
Battfjellet Formation,661.826,544674.654,8629923.364
Battfjellet Formation,665.665,544724.531,8629926.863
Battfjellet Formation,678.351,544774.409,8629930.361
Battfjellet Formation,680.052,544824.286,8629933.860
Battfjellet Formation,676.089,544874.164,8629937.359
Battfjellet Formation,670.737,544924.098,8629939.567
Battfjellet Formation,664.271,544974.090,8629940.440
Battfjellet Formation,661.688,545024.082,8629941.312
Battfjellet Formation,673.058,545074.075,8629942.185
Battfjellet Formation,678.006,545124.067,8629943.058
Battfjellet Formation,680.666,545174.043,8629944.339
Battfjellet Formation,682.983,545223.944,8629947.481
Battfjellet Formation,699.250,545273.846,8629950.623
Battfjellet Formation,694.360,545323.747,8629953.765
Battfjellet Formation,671.900,545373.648,8629956.906
Battfjellet Formation,655.147,545423.549,8629960.048
Battfjellet Formation,631.026,545473.450,8629963.190
Battfjellet Formation,636.215,545497.144,8629997.928
Battfjellet Formation,647.913,545509.456,8630046.388
Battfjellet Formation,676.344,545521.768,8630094.849
Battfjellet Formation,685.696,545534.080,8630143.309
Battfjellet Formation,692.621,545546.392,8630191.770
Battfjellet Formation,684.696,545558.704,8630240.230
Battfjellet Formation,674.604,545571.016,8630288.690
Battfjellet Formation,675.276,545583.328,8630337.151
Battfjellet Formation,660.677,545595.640,8630385.611
Battfjellet Formation,664.350,545607.952,8630434.072
Battfjellet Formation,663.915,545615.936,8630483.310
Battfjellet Formation,679.405,545621.271,8630533.025
Battfjellet Formation,673.899,545626.606,8630582.739
Battfjellet Formation,655.327,543861.965,8631399.780
Battfjellet Formation,662.210,543871.394,8631448.542
Battfjellet Formation,670.838,543881.622,8631497.484
Battfjellet Formation,674.566,543891.851,8631546.427
Battfjellet Formation,670.506,543902.079,8631595.369
Battfjellet Formation,672.538,543911.800,8631644.407
Battfjellet Formation,663.633,543919.884,8631693.749
Battfjellet Formation,656.708,543927.969,8631743.091
Battfjellet Formation,654.210,543936.053,8631792.433
Battfjellet Formation,656.868,543949.558,8631840.553
Battfjellet Formation,663.581,543963.426,8631888.592
Battfjellet Formation,668.937,543977.294,8631936.630
Battfjellet Formation,681.838,543991.162,8631984.668
Battfjellet Formation,678.188,543997.142,8632034.256
Battfjellet Formation,677.231,544002.477,8632083.971
Battfjellet Formation,673.519,544008.918,8632133.544
Battfjellet Formation,675.570,544016.276,8632182.999
Battfjellet Formation,667.089,544023.634,8632232.455
Battfjellet Formation,669.042,544030.992,8632281.911
Battfjellet Formation,664.392,544038.350,8632331.366
Battfjellet Formation,662.050,544048.437,8632379.890
Battfjellet Formation,672.539,544073.032,8632423.423
Battfjellet Formation,676.433,544097.627,8632466.956
Battfjellet Formation,673.134,544122.222,8632510.488
Battfjellet Formation,670.343,544146.817,8632554.021
Battfjellet Formation,672.712,544171.412,8632597.553
Battfjellet Formation,679.601,544197.679,8632640.005
Battfjellet Formation,673.539,544227.282,8632680.300
Battfjellet Formation,668.276,544256.886,8632720.594
Battfjellet Formation,669.297,544286.489,8632760.889
Battfjellet Formation,670.987,544316.093,8632801.183
Battfjellet Formation,670.867,544345.696,8632841.477
Battfjellet Formation,672.908,544375.299,8632881.772
Battfjellet Formation,669.997,544404.903,8632922.066
Battfjellet Formation,676.322,544433.611,8632962.991
Battfjellet Formation,672.728,544461.565,8633004.447
Battfjellet Formation,668.377,544489.519,8633045.903
Battfjellet Formation,670.435,544517.472,8633087.358
Battfjellet Formation,672.211,544545.426,8633128.814
Battfjellet Formation,687.634,544573.380,8633170.270
Battfjellet Formation,697.550,544601.334,8633211.726
Battfjellet Formation,704.097,544622.084,8633255.953
Battfjellet Formation,702.342,544629.121,8633305.455
Battfjellet Formation,708.292,544636.157,8633354.957
Battfjellet Formation,705.835,544643.194,8633404.460
Battfjellet Formation,716.511,544650.231,8633453.962
Battfjellet Formation,715.713,544657.267,8633503.465
Battfjellet Formation,714.707,544664.304,8633552.967
Battfjellet Formation,725.696,544671.341,8633602.469
Battfjellet Formation,733.089,544703.992,8633638.721
Battfjellet Formation,744.367,544740.396,8633672.996
Battfjellet Formation,730.637,544776.801,8633707.270
Battfjellet Formation,707.404,544813.205,8633741.544
Battfjellet Formation,698.985,544853.448,8633749.056
Battfjellet Formation,704.139,544897.754,8633725.883
Battfjellet Formation,715.483,544942.060,8633702.710
Battfjellet Formation,722.942,544986.366,8633679.538
Battfjellet Formation,723.146,545031.984,8633659.142
Battfjellet Formation,726.702,545078.022,8633639.636
Battfjellet Formation,725.146,545124.060,8633620.129
Battfjellet Formation,720.890,545170.098,8633600.623
Battfjellet Formation,717.934,545216.136,8633581.116
Battfjellet Formation,717.221,545262.174,8633561.610
Battfjellet Formation,721.672,545300.392,8633529.570
Battfjellet Formation,727.107,545338.135,8633496.776
Battfjellet Formation,736.837,545375.878,8633463.981
Battfjellet Formation,734.807,545413.621,8633431.187
Battfjellet Formation,746.503,545442.855,8633390.676
Battfjellet Formation,753.232,545471.805,8633349.910
Battfjellet Formation,763.763,545500.755,8633309.143
Battfjellet Formation,770.000,545529.705,8633268.377
Battfjellet Formation,761.416,545558.655,8633227.611
Battfjellet Formation,752.226,545587.606,8633186.844
Battfjellet Formation,743.368,545614.097,8633144.871
Battfjellet Formation,749.619,545628.508,8633096.992
Battfjellet Formation,747.528,545642.919,8633049.114
Battfjellet Formation,742.755,545657.330,8633001.236
Battfjellet Formation,737.935,545671.741,8632953.358
Battfjellet Formation,746.880,545686.151,8632905.479
Battfjellet Formation,742.920,545700.562,8632857.601
Battfjellet Formation,732.884,545714.973,8632809.723
Battfjellet Formation,736.679,545729.384,8632761.845
Battfjellet Formation,735.083,545743.795,8632713.966
Battfjellet Formation,730.462,545758.205,8632666.088
Battfjellet Formation,718.614,545772.616,8632618.210
Battfjellet Formation,724.791,545784.638,8632569.908
Battfjellet Formation,724.930,545787.508,8632519.990
Battfjellet Formation,710.006,545790.378,8632470.073
Battfjellet Formation,712.856,545793.248,8632420.155
Battfjellet Formation,718.594,545796.118,8632370.238
Battfjellet Formation,729.412,545798.988,8632320.320
Battfjellet Formation,740.662,545801.859,8632270.402
Battfjellet Formation,757.822,545804.729,8632220.485
Battfjellet Formation,751.618,545815.923,8632171.910
Battfjellet Formation,749.830,545817.708,8632157.556
Battfjellet Formation,761.943,545804.737,8632205.845
Battfjellet Formation,746.647,545800.708,8632255.576
Battfjellet Formation,734.519,545797.838,8632305.494
Battfjellet Formation,723.207,545794.968,8632355.411
Battfjellet Formation,714.965,545792.098,8632405.329
Battfjellet Formation,720.387,545789.228,8632455.246
Battfjellet Formation,724.907,545786.358,8632505.164
Battfjellet Formation,724.791,545783.488,8632555.082
Battfjellet Formation,721.610,545774.813,8632603.973
Battfjellet Formation,730.462,545760.402,8632651.852
Battfjellet Formation,738.157,545745.991,8632699.730
Battfjellet Formation,731.667,545731.580,8632747.608
Battfjellet Formation,732.884,545717.169,8632795.486
Battfjellet Formation,743.049,545702.759,8632843.365
